ablation,variant,is_baseline,sharpe,sortino,calmar,max_drawdown,cdar_95,cvar_95,skewness,kurtosis,time_in_drawdown_pct,cagr,ann_volatility
drawdown_control,low_risk_bab_continuous_cdar,False,0.04792831237197731,0.04482391936251594,0.005814213489728167,-0.18307290801689302,0.1830727485125505,0.009691790656592082,-0.21842226790098535,10.50031811861349,91.11656441717791,0.0010644249713955833,0.060887127058589854
drawdown_control,short_term_reversal_binary_breaker,True,-0.10543132827887274,-0.10500300810320945,-0.029649596927606152,-0.16698839694539805,0.16698469658914994,0.006441617141895917,-0.09179854224556412,11.82107857619008,98.47852760736197,-0.004951138661018151,0.03962931044058308
drawdown_control,short_term_reversal_no_control,False,-0.1435703979641892,-0.1417625102424561,-0.03449514767624086,-0.20497524819279322,0.20490461106340693,0.007005239602866487,-0.12080308127304931,10.861988787433658,98.33128834355828,-0.007070651456384525,0.04298712186496367
drawdown_control,short_term_reversal_continuous_cdar,False,-0.10543132827887274,-0.10500300810320945,-0.029649596927606152,-0.16698839694539805,0.16698469658914994,0.006441617141895917,-0.09179854224556412,11.82107857619008,98.47852760736197,-0.004951138661018151,0.03962931044058308
drawdown_control,vol_risk_premium_binary_breaker,True,0.2034685755287637,0.20587839686886808,0.06830108108184345,-0.18299261261848565,0.1829859612613932,0.007154749324848375,2.2031488155074275,244.79535462100466,96.07361963190183,0.012498593271833558,0.0746980356167949
drawdown_control,vol_risk_premium_no_control,False,0.19471740880648006,0.1973433473057317,0.05364894805273797,-0.2352327069249693,0.23510796480089022,0.009403213737223401,2.2509572690153963,191.34460096959396,96.07361963190183,0.012619987274122613,0.08127773741655131
drawdown_control,vol_risk_premium_continuous_cdar,False,0.2034685755287637,0.20587839686886808,0.06830108108184345,-0.18299261261848565,0.1829859612613932,0.007154749324848375,2.2031488155074275,244.79535462100466,96.07361963190183,0.012498593271833558,0.0746980356167949
momentum_risk_management,cross_sectional_momentum_raw,True,0.3681236275228032,0.34106901432449993,0.13111920713055897,-0.1826931399286297,0.17439025660674062,0.01121632098582706,-0.49486351047666083,17.394696423834144,87.16564417177915,0.02395457965563419,0.07120328696267385
momentum_risk_management,cross_sectional_momentum_vol_scaled,False,0.49804069606440504,0.473529011432635,0.2367665537199994,-0.18100007752608804,0.17539406870599972,0.014110935506212341,0.0546071731037463,13.18563410754833,87.43558282208589,0.04285476457890458,0.09292718449750936
momentum_risk_management,cross_sectional_momentum_crash_gated,False,0.5000873509979172,0.47476660659593106,0.2477195229173661,-0.16352458453056007,0.1577989569349631,0.013329597899983643,0.04819481280869001,16.8275133630773,86.77300613496932,0.040508232065170846,0.08697130690737846
momentum_risk_management,time_series_momentum_raw,True,0.44989652326872004,0.38785203998026063,0.2029628855753581,-0.20252132778078943,0.18387383395462528,0.016001249491444016,-1.7702416092501265,36.43038184300332,87.21472392638037,0.041104313076941956,0.10096111280378649
momentum_risk_management,time_series_momentum_vol_scaled,False,0.6330064000185821,0.5594109914785813,0.39495372831551095,-0.1595892373331441,0.13075918359785996,0.016903306856678124,-0.803792696685161,6.1683945820541695,86.42944785276073,0.06303036428375419,0.10537109676169254
momentum_risk_management,time_series_momentum_crash_gated,False,0.66111009578558,0.5850659542436765,0.3969677436028173,-0.15958923733314367,0.12822394161909384,0.016161084852550297,-0.8119094613153709,6.20254886477225,85.79141104294479,0.06335177944743253,0.10060290027943194
momentum_risk_management,residual_momentum_raw,True,0.05752409170562512,0.0558085972201828,0.008836330688220812,-0.18120234715561176,0.15354234706106484,0.009847289506699672,-0.059183357504955875,3.010838218207882,91.50920245398773,0.0016011638609487733,0.06798527069414717
momentum_risk_management,residual_momentum_vol_scaled,False,0.020446592780096,0.019776373260015835,-0.00957470048437803,-0.2991599018572044,0.27396906159609724,0.014136360021195518,-0.07253828680829881,2.162646874532449,92.39263803680981,-0.002864366457218659,0.09889168131525489
